사용일자,요일,노선명,역명,승하차총승객수
2019-01-31,목,5호선,마포,35382.0
2019-01-31,목,5호선,애오개,17283.0
2019-01-31,목,2호선,충정로,10504.0
2019-01-31,목,5호선,서대문,42052.0
2019-01-31,목,5호선,광화문,85163.0
2019-01-31,목,3호선,종로3가,35039.0
2019-01-31,목,2호선,을지로4가,12631.0
2019-01-31,목,2호선,동대문역사문화공원,7252.0
2019-01-31,목,5호선,청구,8961.0
2019-01-31,목,5호선,신금호,14734.0
2019-01-31,목,5호선,행당,18299.0
2019-01-31,목,5호선,마장,14587.0
2019-01-31,목,5호선,답십리,35292.0
2019-01-31,목,5호선,장한평,41472.0
2019-01-31,목,5호선,군자,25845.0
2019-01-31,목,5호선,아차산,29991.0
2019-01-31,목,5호선,광나루,28641.0
2019-01-31,목,5호선,천호,44288.0
2019-01-31,목,5호선,강동,41366.0
2019-01-31,목,5호선,길동,17154.0
2019-01-31,목,5호선,굽은다리,20976.0
2019-01-31,목,5호선,명일,18367.0
2019-01-31,목,5호선,고덕,21023.0
2019-01-31,목,5호선,상일동,26405.0
2019-01-31,목,5호선,둔촌동,19522.0
2019-01-31,목,5호선,올림픽공원,9124.0
2019-01-31,목,5호선,방이,17251.0
2019-01-31,목,3호선,오금,8543.0
2019-01-31,목,5호선,개롱,15576.0
2019-01-31,목,5호선,거여,16178.0
2019-01-31,목,5호선,마천,11403.0
2019-01-31,목,6호선,응암,39643.0
2019-01-31,목,6호선,역촌,9581.0
2019-01-31,목,3호선,불광,11394.0
2019-01-31,목,6호선,독바위,6697.0
2019-01-31,목,6호선,구산,14714.0
2019-01-31,목,6호선,새절,27971.0
2019-01-31,목,6호선,증산,22251.0
2019-01-31,목,6호선,월드컵경기장,10750.0
2019-01-31,목,6호선,마포구청,31371.0
2019-01-31,목,6호선,망원,32863.0
2019-01-31,목,2호선,합정,31375.0
2019-01-31,목,6호선,상수,22699.0
2019-01-31,목,6호선,광흥창,22619.0
2019-01-31,목,6호선,대흥,19765.0
2019-01-31,목,4호선,삼각지,13032.0
2019-01-31,목,6호선,녹사평,11592.0
2019-01-31,목,6호선,이태원,28951.0
2019-01-31,목,6호선,한강진,18010.0
2019-01-31,목,6호선,버티고개,5117.0
2019-01-31,목,3호선,약수,8523.0
2019-01-31,목,5호선,청구,8802.0
2019-01-31,목,2호선,신당,19503.0
2019-01-31,목,6호선,동묘앞,18954.0
2019-01-31,목,6호선,창신,7262.0
2019-01-31,목,6호선,보문,15978.0
2019-01-31,목,6호선,안암,24081.0
2019-01-31,목,6호선,고려대,19150.0
2019-01-31,목,6호선,월곡,26739.0
2019-01-31,목,6호선,상월곡,15541.0
2019-01-31,목,6호선,돌곶이,18429.0
2019-01-31,목,1호선,석계,28864.0
2019-01-31,목,6호선,태릉입구,12899.0
2019-01-31,목,6호선,화랑대,23770.0
2019-01-31,목,6호선,봉화산,22192.0
2019-01-31,목,1호선,도봉산,20796.0
2019-01-31,목,7호선,수락산,28731.0
2019-01-31,목,7호선,마들,26657.0
2019-01-31,목,4호선,노원,48638.0
2019-01-31,목,7호선,중계,34074.0
2019-01-31,목,7호선,하계,41761.0
2019-01-31,목,7호선,공릉,26727.0
2019-01-31,목,6호선,태릉입구,17467.0
2019-01-31,목,7호선,먹골,23541.0
2019-01-31,목,7호선,중화,25158.0
2019-01-31,목,7호선,면목,33678.0
2019-01-31,목,7호선,사가정,35135.0
2019-01-31,목,7호선,용마산,13493.0
2019-01-31,목,7호선,중곡,21947.0
2019-01-31,목,5호선,군자,29903.0
2019-01-31,목,7호선,어린이대공원,24993.0
2019-01-31,목,2호선,건대입구,34848.0
2019-01-31,목,7호선,뚝섬유원지,15417.0
2019-01-31,목,7호선,청담,50132.0
2019-01-31,목,7호선,학동,54572.0
2019-01-31,목,7호선,논현,47978.0
2019-01-31,목,7호선,반포,14397.0
2019-01-31,목,3호선,고속터미널,38101.0
2019-01-31,목,7호선,내방,34043.0
2019-01-31,목,7호선,이수,37579.0
2019-01-31,목,7호선,남성,25602.0
2019-01-31,목,7호선,숭실대입구,28813.0
2019-01-31,목,7호선,상도,23197.0
2019-01-31,목,7호선,장승배기,24393.0
2019-01-31,목,7호선,신대방삼거리,37640.0
2019-01-31,목,7호선,보라매,21968.0
2019-01-31,목,7호선,신풍,24505.0
2019-01-31,목,7호선,대림,21707.0
2019-01-31,목,7호선,남구로,37932.0
2019-01-31,목,1호선,가산디지털단지,103602.0
2019-01-31,목,7호선,천왕,19775.0
2019-01-31,목,1호선,온수,22619.0
2019-01-31,목,8호선,암사,40129.0
2019-01-31,목,5호선,천호,43137.0
2019-01-31,목,8호선,강동구청,24931.0
2019-01-31,목,8호선,몽촌토성,14101.0
2019-01-31,목,2호선,잠실,36205.0
2019-01-31,목,8호선,석촌,19849.0
2019-01-31,목,8호선,송파,15035.0
2019-01-31,목,3호선,가락시장,21380.0
2019-01-31,목,8호선,문정,47985.0
2019-01-31,목,8호선,장지,40690.0
2019-01-31,목,9호선,개화,12804.0
2019-01-31,목,5호선,김포공항,22562.0
2019-01-31,목,9호선,공항시장,6754.0
2019-01-31,목,9호선,신방화,16491.0
2019-01-31,목,9호선,마곡나루,20707.0
2019-01-31,목,9호선,양천향교,19144.0
2019-01-31,목,9호선,가양,45817.0
2019-01-31,목,9호선,증미,16734.0
2019-01-31,목,9호선,등촌,24065.0
2019-01-31,목,9호선,염창,36517.0
2019-01-31,목,9호선,신목동,8783.0
2019-01-31,목,9호선,선유도,16009.0
2019-01-31,목,2호선,당산,42216.0
2019-01-31,목,9호선,국회의사당,39659.0
2019-01-31,목,5호선,여의도,52124.0
2019-01-31,목,9호선,샛강,12757.0
2019-01-31,목,1호선,노량진,64961.0
2019-01-31,목,9호선,노들,9602.0
2019-01-31,목,9호선,흑석,19987.0
2019-01-31,목,4호선,동작,3422.0
2019-01-31,목,9호선,구반포,7352.0
2019-01-31,목,9호선,신반포,7092.0
2019-01-31,목,3호선,고속터미널,32575.0
2019-01-31,목,9호선,사평,7266.0
2019-01-31,목,9호선,신논현,74499.0
2019-01-31,목,4호선,서울역,22915.0
2019-01-31,목,2호선,홍대입구,21398.0
2019-01-31,목,9호선,마곡나루,10798.0
2019-01-31,목,5호선,김포공항,18203.0
2019-01-31,목,9호선,언주,21424.0
2019-01-31,목,9호선,삼성중앙,14316.0
2019-01-31,목,9호선,봉은사,35757.0
2019-01-31,목,2호선,종합운동장,9640.0
2019-01-31,목,9호선,삼전,10485.0
2019-01-31,목,9호선,석촌고분,9238.0
2019-01-31,목,8호선,석촌,10432.0
2019-01-31,목,9호선,송파나루,7135.0
2019-01-31,목,9호선,한성백제,3603.0
2019-01-31,목,5호선,올림픽공원,9613.0
2019-01-31,목,9호선,둔촌오륜,1531.0
2019-01-31,목,9호선,중앙보훈병원,14723.0
2019-01-31,목,4호선,성신여대입구,8211.0
2019-01-31,목,6호선,보문,3352.0
2019-01-31,목,1호선,신설동,4290.0
2019-02-01,금,6호선,이태원,37110.0
2019-02-01,금,6호선,한강진,19750.0
2019-02-01,금,6호선,버티고개,5146.0
2019-02-01,금,3호선,약수,8641.0
2019-02-01,금,5호선,청구,8848.0
2019-02-01,금,2호선,신당,19329.0
2019-02-01,금,6호선,동묘앞,19275.0
2019-02-01,금,6호선,창신,7046.0
2019-02-01,금,6호선,보문,15568.0
2019-02-01,금,6호선,안암,23365.0
2019-02-01,금,6호선,고려대,18054.0
2019-02-01,금,6호선,월곡,25872.0
2019-02-01,금,6호선,상월곡,12642.0
2019-02-01,금,6호선,돌곶이,17554.0
2019-02-01,금,1호선,석계,28997.0
2019-02-01,금,6호선,태릉입구,12366.0
2019-02-01,금,6호선,화랑대,23600.0
2019-02-01,금,6호선,봉화산,21679.0
2019-02-01,금,1호선,도봉산,20557.0
2019-02-01,금,7호선,수락산,28375.0
2019-02-01,금,7호선,마들,26462.0
2019-02-01,금,4호선,노원,51069.0
2019-02-01,금,7호선,중계,33060.0
2019-02-01,금,7호선,하계,41061.0
2019-02-01,금,7호선,공릉,27056.0
2019-02-01,금,6호선,태릉입구,17357.0
2019-02-01,금,7호선,먹골,23418.0
2019-02-01,금,7호선,중화,25077.0
2019-02-01,금,7호선,면목,33884.0
2019-02-01,금,7호선,사가정,35272.0
2019-02-01,금,7호선,용마산,13303.0
2019-02-01,금,7호선,중곡,22090.0
2019-02-01,금,5호선,군자,29543.0
2019-02-01,금,7호선,어린이대공원,24357.0
2019-02-01,금,2호선,건대입구,35230.0
2019-02-01,금,7호선,뚝섬유원지,15155.0
2019-02-01,금,7호선,청담,48941.0
2019-02-01,금,7호선,학동,51492.0
2019-02-01,금,7호선,논현,47910.0
2019-02-01,금,7호선,반포,14775.0
2019-02-01,금,3호선,고속터미널,42159.0
2019-02-01,금,7호선,내방,32923.0
2019-02-01,금,7호선,이수,38032.0
2019-02-01,금,7호선,남성,25054.0
2019-02-01,금,7호선,숭실대입구,28151.0
2019-02-01,금,7호선,상도,23417.0
2019-02-01,금,7호선,장승배기,24210.0
2019-02-01,금,7호선,신대방삼거리,37742.0
2019-02-01,금,7호선,보라매,21498.0
2019-02-01,금,7호선,신풍,24217.0
2019-02-01,금,7호선,대림,23287.0
2019-02-01,금,7호선,남구로,38561.0
2019-02-01,금,1호선,가산디지털단지,98708.0
2019-02-01,금,7호선,천왕,19962.0
2019-02-01,금,1호선,온수,22240.0
2019-02-01,금,8호선,암사,40049.0
2019-02-01,금,5호선,천호,45578.0
2019-02-01,금,8호선,강동구청,24899.0
2019-02-01,금,8호선,몽촌토성,13958.0
2019-02-01,금,2호선,잠실,36768.0
2019-02-01,금,8호선,석촌,19950.0
2019-02-01,금,8호선,송파,14566.0
2019-02-01,금,3호선,가락시장,21196.0
2019-02-01,금,8호선,문정,44642.0
2019-02-01,금,8호선,장지,41016.0
2019-02-01,금,9호선,개화,12642.0
2019-02-01,금,5호선,김포공항,23823.0
2019-02-01,금,9호선,공항시장,7002.0
2019-02-01,금,9호선,신방화,16342.0
2019-02-01,금,9호선,마곡나루,20122.0
2019-02-01,금,9호선,양천향교,18707.0
2019-02-01,금,9호선,가양,45427.0
2019-02-01,금,9호선,증미,16660.0
2019-02-01,금,9호선,등촌,23783.0
2019-02-01,금,9호선,염창,36432.0
2019-02-01,금,9호선,신목동,8263.0
2019-02-01,금,9호선,선유도,15634.0
2019-02-01,금,2호선,당산,42061.0
2019-02-01,금,9호선,국회의사당,35923.0
2019-02-01,금,5호선,여의도,50760.0
2019-02-01,금,9호선,샛강,11397.0
2019-02-01,금,1호선,노량진,65736.0
2019-02-01,금,9호선,노들,9551.0
2019-02-01,금,9호선,흑석,19793.0
2019-02-01,금,4호선,동작,3343.0
2019-02-01,금,9호선,구반포,7225.0
2019-02-01,금,9호선,신반포,6498.0
2019-02-01,금,3호선,고속터미널,38687.0
2019-02-01,금,9호선,사평,7635.0
2019-02-01,금,9호선,신논현,78026.0
2019-02-01,금,4호선,서울역,25640.0
2019-02-01,금,2호선,홍대입구,22347.0
2019-02-01,금,9호선,마곡나루,11157.0
2019-02-01,금,5호선,김포공항,18676.0
2019-02-01,금,9호선,언주,20484.0
2019-02-01,금,9호선,삼성중앙,13423.0
2019-02-01,금,9호선,봉은사,34461.0
2019-02-01,금,2호선,종합운동장,9690.0
2019-02-01,금,9호선,삼전,10371.0
2019-02-01,금,9호선,석촌고분,9154.0
2019-02-01,금,8호선,석촌,10411.0
2019-02-01,금,9호선,송파나루,6987.0
2019-02-01,금,9호선,한성백제,3654.0
2019-02-01,금,5호선,올림픽공원,17424.0
2019-02-01,금,9호선,둔촌오륜,1449.0
2019-02-01,금,9호선,중앙보훈병원,12953.0
2019-02-01,금,4호선,성신여대입구,8246.0
2019-02-01,금,6호선,보문,3552.0
2019-02-01,금,1호선,신설동,4275.0
2019-02-01,금,2호선,시청,54590.0
2019-02-01,금,1호선,종각,100871.0
2019-02-01,금,3호선,종로3가,73016.0
2019-02-01,금,1호선,종로5가,59674.0
2019-02-01,금,4호선,동대문,30074.0
2019-02-01,금,1호선,신설동,34754.0
2019-02-01,금,1호선,제기동,51328.0
2019-02-01,금,6호선,동묘앞,19988.0
2019-02-01,금,2호선,시청,56437.0
2019-02-01,금,2호선,을지로입구,109666.0
2019-02-01,금,3호선,을지로3가,50347.0
2019-02-01,금,2호선,을지로4가,26660.0
2019-02-01,금,2호선,동대문역사문화공원,35926.0
2019-02-01,금,2호선,신당,34291.0
2019-02-01,금,2호선,상왕십리,31503.0
2019-02-01,금,2호선,한양대,16919.0
2019-02-01,금,2호선,뚝섬,41211.0
2019-02-01,금,2호선,성수,68627.0
2019-02-01,금,2호선,건대입구,99899.0
2019-02-01,금,2호선,구의,53621.0
2019-02-01,금,2호선,강변,101459.0
2019-02-01,금,2호선,잠실나루,37852.0
2019-02-01,금,2호선,잠실,173606.0
2019-02-01,금,2호선,잠실새내,57576.0
2019-02-01,금,2호선,종합운동장,20327.0
2019-02-01,금,2호선,삼성,128802.0
2019-02-01,금,2호선,선릉,119734.0
2019-02-01,금,2호선,역삼,123048.0
2019-02-01,금,2호선,강남,246909.0
2019-02-01,금,2호선,교대,86001.0
2019-02-01,금,2호선,서초,48340.0
2019-02-01,금,2호선,방배,40205.0
2019-02-01,금,2호선,사당,94182.0
2019-02-01,금,2호선,낙성대,63796.0
2019-02-01,금,2호선,서울대입구,113472.0
2019-02-01,금,2호선,봉천,52427.0
2019-02-01,금,2호선,신림,153514.0
2019-02-01,금,2호선,신대방,60405.0
2019-02-01,금,2호선,구로디지털단지,146918.0
2019-02-01,금,7호선,대림,63367.0
2019-02-01,금,2호선,신도림,126070.0
2019-02-01,금,2호선,문래,45973.0
2019-02-01,금,2호선,영등포구청,51258.0
2019-02-01,금,2호선,당산,50819.0
2019-02-01,금,2호선,합정,75789.0
2019-02-01,금,2호선,홍대입구,166328.0
2019-02-01,금,2호선,신촌,100179.0
2019-02-01,금,2호선,이대,36062.0
2019-02-01,금,2호선,아현,22212.0
2019-02-01,금,2호선,충정로,25005.0
2019-02-01,금,2호선,용답,5592.0
2019-02-01,금,2호선,신답,3864.0
2019-02-01,금,1호선,신설동,9984.0
2019-02-01,금,2호선,도림천,3324.0
2019-02-01,금,2호선,양천구청,15694.0
2019-02-01,금,2호선,신정네거리,21602.0
2019-02-01,금,2호선,용두,6005.0
2019-02-01,금,3호선,구파발,42507.0
2019-02-01,금,3호선,연신내,91833.0
2019-02-01,금,3호선,불광,42616.0
2019-02-01,금,3호선,녹번,27899.0
2019-02-01,금,3호선,홍제,40026.0
2019-02-01,금,3호선,무악재,8700.0
2019-02-01,금,3호선,독립문,16638.0
2019-02-01,금,3호선,경복궁,47983.0
2019-02-01,금,3호선,안국,47605.0
2019-02-01,금,3호선,종로3가,29822.0
2019-02-01,금,3호선,을지로3가,25328.0
2019-02-01,금,4호선,충무로,1.0
2019-02-01,금,3호선,동대입구,18459.0
2019-02-01,금,3호선,약수,30603.0
2019-02-01,금,3호선,금호,18611.0
2019-02-01,금,3호선,옥수,21628.0
2019-02-01,금,3호선,압구정,80432.0
2019-02-01,금,3호선,신사,79161.0
2019-02-01,금,3호선,잠원,13926.0
2019-02-01,금,3호선,고속터미널,139193.0
2019-02-01,금,2호선,교대,27553.0
2019-02-01,금,3호선,남부터미널,85408.0
2019-02-01,금,3호선,양재,95269.0
2019-02-01,금,3호선,매봉,25401.0
2019-02-01,금,3호선,도곡,12577.0
2019-02-01,금,3호선,대치,28527.0
2019-02-01,금,3호선,학여울,3969.0
2019-02-01,금,3호선,대청,20993.0
2019-02-01,금,3호선,일원,21476.0
2019-02-01,금,3호선,수서,40347.0
2019-02-01,금,3호선,가락시장,23457.0
2019-02-01,금,3호선,경찰병원,17224.0
2019-02-01,금,3호선,오금,14157.0
2019-02-01,금,4호선,당고개,26254.0
2019-02-01,금,4호선,상계,43807.0
2019-02-01,금,4호선,노원,53020.0
2019-02-01,금,4호선,창동,68039.0
2019-02-01,금,4호선,쌍문,68850.0
2019-02-01,금,4호선,수유,84932.0
2019-02-01,금,4호선,미아,35415.0
2019-02-01,금,4호선,미아사거리,64695.0
2019-02-01,금,4호선,길음,47476.0
2019-02-01,금,4호선,성신여대입구,49776.0
2019-02-01,금,4호선,한성대입구,31801.0
2019-02-01,금,4호선,혜화,80820.0
2019-02-01,금,4호선,동대문,50679.0
2019-02-01,금,2호선,동대문역사문화공원,41541.0
2019-02-01,금,4호선,충무로,65943.0
2019-02-01,금,4호선,명동,67887.0
2019-02-01,금,4호선,회현,63319.0
2019-02-01,금,4호선,서울역,40407.0
2019-02-01,금,4호선,숙대입구,32937.0
2019-02-01,금,4호선,삼각지,11357.0
2019-02-01,금,4호선,신용산,39901.0
2019-02-01,금,4호선,이촌,20066.0
2019-02-01,금,4호선,동작,5054.0
2019-02-01,금,4호선,총신대입구,52023.0
2019-02-01,금,2호선,사당,57428.0
2019-02-01,금,4호선,남태령,3079.0
2019-02-01,금,4호선,서울역,6870.0
2019-02-01,금,1호선,남영,23975.0
2019-02-01,금,1호선,용산,95675.0
2019-02-01,금,1호선,노량진,27089.0
2019-02-01,금,1호선,대방,31508.0
2019-02-01,금,1호선,영등포,110995.0
2019-02-01,금,2호선,신도림,8202.0
2019-02-01,금,1호선,신길,19794.0
2019-02-01,금,1호선,구로,45652.0
2019-02-01,금,1호선,가산디지털단지,41146.0
2019-02-01,금,1호선,금천구청,25776.0
2019-02-01,금,1호선,독산,39318.0
2019-02-01,금,4호선,서울역,121197.0
2019-02-01,금,1호선,지제,5558.0
2019-02-01,금,1호선,개봉,52318.0
2019-02-01,금,1호선,오류동,25348.0
2019-02-01,금,1호선,주안,45828.0
2019-02-01,금,1호선,구일,13742.0
2019-02-01,금,1호선,온수,14680.0
2019-02-01,금,4호선,이촌,8482.0
2019-02-01,금,3호선,옥수,99.0
2019-02-01,금,1호선,외대앞,18638.0
2019-02-01,금,1호선,신이문,19159.0
2019-02-01,금,1호선,석계,22088.0
2019-02-01,금,1호선,광운대,18393.0
2019-02-01,금,1호선,월계,11768.0
2019-02-01,금,1호선,녹천,9769.0
2019-02-01,금,1호선,방학,21313.0
2019-02-01,금,1호선,도봉,13153.0
2019-02-01,금,1호선,도봉산,12799.0
2019-02-01,금,4호선,산본,42333.0
2019-02-01,금,4호선,대야미,9300.0
2019-02-01,금,4호선,한대앞,17422.0
2019-02-01,금,4호선,중앙,39600.0
2019-02-01,금,4호선,고잔,17899.0
2019-02-01,금,4호선,정왕,17322.0
2019-02-01,금,4호선,오이도,19629.0
2019-02-01,금,4호선,수리산,8218.0
2019-02-01,금,4호선,선바위,18800.0
2019-02-01,금,4호선,경마공원,18367.0
2019-02-01,금,4호선,대공원,4563.0
2019-02-01,금,4호선,과천,10266.0
2019-02-01,금,4호선,정부과천청사,24613.0
2019-02-01,금,4호선,평촌,39483.0
2019-02-01,금,2호선,선릉,32184.0
2019-02-01,금,3호선,도곡,14587.0
2019-02-01,금,3호선,수서,33188.0
2019-02-01,금,3호선,백석,25544.0
2019-02-01,금,1호선,회기,54360.0
2019-02-01,금,4호선,서울역,9923.0
2019-02-01,금,2호선,신촌,2084.0
2019-02-01,금,2호선,홍대입구,4287.0
2019-02-01,금,5호선,방화,15513.0
2019-02-01,금,5호선,개화산,13340.0
2019-02-01,금,5호선,김포공항,16359.0
2019-02-01,금,5호선,송정,19028.0
2019-02-01,금,5호선,마곡,14571.0
2019-02-01,금,5호선,발산,39408.0
2019-02-01,금,5호선,우장산,34823.0
2019-02-01,금,5호선,화곡,63904.0
2019-02-01,금,2호선,까치산,66278.0
2019-02-01,금,5호선,신정,28744.0
2019-02-01,금,5호선,목동,42417.0
2019-02-01,금,5호선,오목교,58859.0
2019-02-01,금,2호선,영등포구청,8455.0
2019-02-01,금,5호선,영등포시장,22770.0
2019-02-01,금,1호선,신길,7868.0
2019-02-01,금,5호선,여의도,58738.0
2019-02-01,금,5호선,여의나루,15911.0
2019-02-01,금,5호선,마포,33074.0
2019-02-01,금,5호선,애오개,16684.0
2019-02-01,금,2호선,충정로,9778.0
2019-02-01,금,5호선,서대문,39916.0
2019-02-01,금,5호선,광화문,81504.0
2019-02-01,금,3호선,종로3가,35825.0
2019-02-01,금,2호선,을지로4가,12464.0
2019-02-01,금,2호선,동대문역사문화공원,7150.0
2019-02-01,금,5호선,청구,8923.0
2019-02-01,금,5호선,신금호,14346.0
2019-02-01,금,5호선,행당,18083.0
2019-02-01,금,5호선,마장,15016.0
2019-02-01,금,5호선,답십리,34953.0
2019-02-01,금,5호선,장한평,42172.0
2019-02-01,금,5호선,군자,25898.0
2019-02-01,금,5호선,아차산,29694.0
2019-02-01,금,5호선,광나루,28196.0
2019-02-01,금,5호선,천호,46456.0
2019-02-01,금,5호선,강동,40606.0
2019-02-01,금,5호선,길동,17343.0
2019-02-01,금,5호선,굽은다리,20864.0
2019-02-01,금,5호선,명일,18138.0
2019-02-01,금,5호선,고덕,21059.0
2019-02-01,금,5호선,상일동,25693.0
2019-02-01,금,5호선,둔촌동,19411.0
2019-02-01,금,5호선,올림픽공원,12121.0
2019-02-01,금,5호선,방이,16561.0
2019-02-01,금,3호선,오금,8026.0
2019-02-01,금,5호선,개롱,15103.0
2019-02-01,금,5호선,거여,16064.0
2019-02-01,금,5호선,마천,11421.0
